realization;time;v_x_sq;v_y_sq;v_z_sq;<E>;cell_vol;rho_norm
0;1.23e-05;2060.072934;2740.488923;1758.02096;16883891.96;3.489356812e-09;1.298494366e+15
0;1.24e-05;2085.577553;2769.428692;1771.926966;16928865.73;3.581700682e-09;1.264037879e+15
0;1.25e-05;2107.507272;2797.162293;1789.459737;16370372.05;3.605350515e-09;1.257987141e+15
0;1.26e-05;2124.219814;2824.133569;1806.991644;16224015.34;3.656796194e-09;1.246007116e+15
0;1.27e-05;2138.410792;2846.606446;1823.448284;15972258.47;3.717969792e-09;1.212002487e+15
0;1.28e-05;2149.344217;2862.620938;1839.052936;15852525.34;3.716709493e-09;1.216070919e+15
0;1.29e-05;2159.108226;2876.544568;1853.335274;15983141.25;3.799176562e-09;1.190196658e+15
0;1.3e-05;2170.506986;2889.099856;1866.033674;15830245.73;3.835407529e-09;1.169377179e+15
0;1.31e-05;2181.921474;2899.840821;1878.530703;15927746.67;3.930574305e-09;1.147347428e+15
0;1.32e-05;2193.455812;2910.782422;1894.206613;16289010.75;4.014955686e-09;1.132682935e+15
0;1.33e-05;2207.002605;2920.587433;1912.034151;16154961.59;4.035110348e-09;1.115304561e+15
0;1.34e-05;2222.405444;2929.62976;1930.539429;15907080.82;4.099444197e-09;1.099918092e+15
0;1.35e-05;2237.101594;2939.930282;1950.052884;15525728.24;4.162203474e-09;1.087353532e+15
0;1.36e-05;2251.221493;2952.875176;1969.952689;15277635.33;4.266274694e-09;1.059282261e+15
0;1.37e-05;2265.420243;2965.776726;1988.829812;14999213.11;4.32323568e-09;1.04251361e+15
0;1.38e-05;2278.559144;2977.753389;2005.722299;14809917.76;4.425744999e-09;1.021653493e+15
0;1.39e-05;2292.891478;2991.249761;2019.534746;14780157.62;4.496724628e-09;1.008035803e+15
0;1.4e-05;2308.923246;3006.412771;2030.740668;14535033.28;4.618445039e-09;9.834603699e+14
0;1.41e-05;2324.698439;3019.860237;2041.95637;14123823.77;4.673105276e-09;9.682460801e+14
0;1.42e-05;2340.407723;3031.614637;2052.732455;13982424.03;4.761776781e-09;9.48784357e+14
